year,semester,month,lon_grid,lat_grid,value [ng/L]
2001,H1,2,-87,42,17.415
2001,H1,2,-86,42,7.0600000000000005
2001,H1,2,-85,42,1.04
2001,H1,2,-85,43,2.83
2001,H1,2,-84,41,0.5
2001,H1,2,-84,42,5.72
2001,H1,2,-84,43,12.5
2001,H1,3,-87,43,3.345
2001,H1,3,-87,45,0.98
2001,H1,3,-86,43,1.9
2001,H1,3,-84,43,1.5
2001,H1,3,-84,44,6.34
2001,H1,3,-84,45,0.87
2001,H1,3,-83,42,2.78
2001,H1,4,-84,42,6.13
2001,H1,6,-79,42,0.00282842712474619
2001,H2,11,-86,41,7.22
2002,H2,9,-78,43,6.6
2003,H2,8,-84,41,38.5
2004,H1,6,-79,43,4.913
2004,H2,7,-80,42,3.0
2004,H2,7,-80,43,5.5
2004,H2,7,-79,42,4.25
2004,H2,7,-79,43,4.9
2004,H2,7,-78,42,1.6
2004,H2,7,-78,43,4.9
2004,H2,7,-77,42,1.6
2004,H2,7,-77,43,4.9
2004,H2,7,-76,43,3.5
2004,H2,7,-75,42,6.4
2004,H2,7,-75,43,6.4
2004,H2,7,-74,41,1.7
2004,H2,7,-74,42,1.7
2004,H2,7,-74,43,1.7
2004,H2,7,-74,44,2.7
2005,H1,5,-93,46,0.292
2005,H1,5,-92,47,0.10394469683442248
2005,H1,5,-90,47,0.124
2005,H1,5,-89,47,0.10394469683442248
2005,H1,5,-88,47,0.111
2005,H1,5,-87,47,0.27997234841721125
2005,H1,5,-86,47,0.10394469683442248
2005,H1,5,-85,46,0.10394469683442248
2005,H1,6,-123,48,0.135
2005,H1,6,-90,47,0.124
2005,H2,8,-92,47,0.17697234841721124
2005,H2,8,-90,47,0.2522361742086056
2005,H2,8,-89,47,0.229
2005,H2,8,-87,47,0.19825
2005,H2,8,-86,47,0.362
2005,H2,8,-85,46,0.237
2005,H2,9,-92,47,0.362
2005,H2,9,-90,47,0.701
2005,H2,9,-89,47,0.19347234841721125
2005,H2,9,-87,47,0.10300000000000001
2005,H2,9,-86,46,0.3
2005,H2,9,-86,47,0.414
2005,H2,9,-85,46,0.414
2005,H2,9,-83,41,0.996
2005,H2,10,-93,46,0.10394469683442248
2005,H2,10,-90,47,0.254
2005,H2,10,-89,47,0.051
2005,H2,10,-87,47,0.11549999999999999
2006,H1,3,-85,34,71.65
2006,H1,3,-82,31,2.6
2006,H1,4,-80,35,34.9
2006,H1,4,-79,34,30.0
2006,H1,4,-79,35,53.349999999999994
2006,H1,6,-88,41,0.901
2006,H1,6,-88,42,0.48
2006,H1,6,-88,45,0.524
2006,H1,6,-87,44,0.326
2006,H2,11,-94,44,105.0
2006,H2,11,-93,44,23.1
2007,H1,4,-94,44,23.1
2007,H1,4,-84,41,1.35
2007,H1,4,-79,42,2.4
2007,H1,6,-80,43,2.229
2007,H2,8,-94,44,7.59
2007,H2,8,-85,45,1.176
2007,H2,8,-84,41,1.6
2007,H2,8,-84,43,1.13
2007,H2,8,-83,43,0.507
2007,H2,8,-83,45,0.619
2007,H2,8,-79,42,2.7
2008,H1,1,-82,42,7.305
2008,H1,3,-93,44,4.69
2008,H1,3,-92,43,9.44
2008,H1,3,-92,44,8.135
2008,H1,3,-91,38,3.94
2008,H1,3,-91,41,12.93
2008,H1,3,-90,40,7.03
2008,H1,3,-89,41,15.2
2008,H1,3,-88,41,17.6
2008,H1,4,-97,42,1.68
2008,H1,4,-96,41,1.65
2008,H1,4,-95,37,4.05
2008,H1,4,-95,39,9.11
2008,H1,4,-94,45,1.35
2008,H1,4,-93,46,58.2
2008,H1,4,-93,47,124.0
2008,H1,4,-92,40,1.83
2008,H1,4,-92,43,2.34
2008,H1,4,-92,44,1.71
2008,H1,4,-91,38,2.51
2008,H1,4,-91,41,6.93
2008,H1,4,-90,40,4.6450000000000005
2008,H1,4,-89,41,19.5
2008,H1,4,-88,41,27.4
2008,H1,4,-79,43,4.3375
2008,H1,5,-123,45,0.1414213562373095
2008,H1,5,-97,45,5.16
2008,H1,5,-96,44,2.41
2008,H1,5,-94,44,1.92
2008,H1,5,-93,44,3.4400000000000004
2008,H1,5,-92,39,2.98
2008,H1,5,-92,40,2.03
2008,H1,5,-92,41,4.63
2008,H1,5,-92,43,4.07
2008,H1,5,-92,44,1.98
2008,H1,5,-91,38,2.7649999999999997
2008,H1,5,-91,39,3.33
2008,H1,5,-91,40,5.24
2008,H1,5,-91,41,2.9749999999999996
2008,H1,5,-91,42,3.37
2008,H1,5,-90,37,2.04
2008,H1,5,-90,40,5.07
2008,H1,5,-90,41,6.5600000000000005
2008,H1,5,-90,47,0.0025003295782756317
2008,H1,5,-89,41,10.58
2008,H1,5,-88,41,50.8
2008,H1,5,-87,47,0.0025003295782756317
2008,H1,5,-85,46,0.0025003295782756317
2008,H1,6,-124,47,0.28
2008,H1,6,-119,47,0.1414213562373095
2008,H2,7,-123,47,0.08838834764831843
2008,H2,7,-121,47,0.014142135623730949
2008,H2,7,-118,48,0.1414213562373095
2008,H2,7,-93,47,296.0
2008,H2,7,-86,34,148.0
2008,H2,7,-85,34,224.5
2008,H2,7,-85,35,0.013435028842544402
2008,H2,8,-124,47,0.35355339059327373
2008,H2,8,-123,45,0.035355339059327376
2008,H2,8,-121,47,0.4666904755831214
2008,H2,8,-118,47,6.54
2008,H2,8,-97,45,5.19
2008,H2,8,-95,44,4.22
2008,H2,8,-95,46,245.0
2008,H2,8,-94,44,7.39
2008,H2,8,-94,45,11.200000000000001
2008,H2,8,-94,46,3.48
2008,H2,8,-93,44,27.45
2008,H2,8,-92,43,10.5
2008,H2,8,-92,44,10.18
2008,H2,9,-123,45,0.3747665940288702
2008,H2,9,-119,47,0.4101219330881975
2008,H2,9,-118,46,1.74
2008,H2,9,-118,47,0.23
2008,H2,9,-118,48,0.47376154339498683
2008,H2,10,-118,46,6.36
2008,H2,10,-118,47,5.425
2008,H2,11,-123,47,3.2444543648263005
2008,H2,12,-123,47,3.0604594154601843
2008,H2,12,-123,48,0.0431335136523794
2009,H1,1,-94,44,4.251250164789138
2009,H1,6,-123,37,5.975
2009,H2,10,-75,39,158.0
2009,H2,10,-75,40,20.5
2009,H2,10,-75,41,15.0
2010,H1,1,-123,47,1.0
2010,H1,1,-123,48,1.7
2010,H1,1,-79,42,2.04465909090909
2010,H2,8,-79,43,2.917
2010,H2,8,-77,43,2.0020000000000002
2011,H1,1,-94,44,0.0025003295782756317
2011,H1,1,-93,44,2.5
2011,H2,9,-75,40,0.0025003295782756317
2011,H2,12,-75,40,0.0025003295782756317
2012,H1,1,-94,44,1.051250164789138
2012,H1,2,-75,40,0.0025003295782756317
2012,H1,4,-84,41,1.5962501647891378
2012,H1,4,-80,43,2.83
2012,H1,4,-79,43,4.27
2012,H1,4,-78,43,2.28
2012,H1,4,-77,43,5.4
2012,H1,5,-85,45,0.0025003295782756317
2012,H1,5,-84,43,2.26
2012,H1,5,-83,41,2.64
2012,H1,5,-83,45,0.0025003295782756317
2012,H1,5,-82,41,2.07
2012,H1,6,-85,46,0.0025003295782756317
2012,H2,7,-75,40,0.0025003295782756317
2012,H2,9,-75,40,0.0025003295782756317
2012,H2,12,-75,40,0.0025003295782756317
2013,H1,1,-94,44,0.9012501647891379
2013,H1,4,-84,41,0.0025003295782756317
2013,H1,4,-82,41,2.03
2013,H1,4,-79,42,0.0025003295782756317
2013,H1,4,-79,43,5.22
2013,H1,6,-87,42,7.0
2013,H1,6,-86,42,7.199999999999999
2013,H1,6,-86,43,1.3
2013,H1,6,-75,40,5.7
2013,H2,7,-84,44,2.45
2013,H2,7,-84,45,1.3
2013,H2,8,-94,32,144.1473984729435
2013,H2,8,-84,43,25.8
2013,H2,8,-75,40,5.35
2013,H2,9,-87,42,1.7
2013,H2,10,-84,43,51.0
2013,H2,11,-94,32,0.0025003295782756317
2014,H1,3,-94,32,251.977526617226
2014,H1,4,-83,41,0.0025003295782756317
2014,H1,4,-82,41,0.0025003295782756317
2014,H1,5,-94,32,1437.72253149865
2014,H1,5,-85,45,0.0025003295782756317
2014,H1,5,-85,46,0.0025003295782756317
2014,H1,5,-84,41,1.3812501647891378
2014,H1,5,-84,43,0.0025003295782756317
2014,H1,5,-83,45,0.0025003295782756317
2014,H1,6,-94,32,268.780358052869
2014,H1,6,-75,40,3.4475
2014,H1,6,-74,40,2.835
2014,H1,6,-72,41,0.5605
2014,H2,7,-94,32,1111.04326148757
2014,H2,7,-75,40,6.7
2014,H2,9,-94,32,32.27078606022354
2015,H1,4,-84,41,1.99
2015,H1,4,-83,41,2.15
2015,H1,4,-82,41,2.645
2015,H1,4,-80,43,2.69
2015,H1,4,-78,43,5.04
2015,H1,4,-77,43,5.31
2015,H1,5,-79,42,2.51
2015,H2,10,-88,34,52.0
2016,H1,5,-123,47,4.32
2016,H1,5,-118,47,8.24
2016,H1,5,-92,46,0.0025003295782756317
2016,H1,5,-90,47,0.0025003295782756317
2016,H1,5,-87,47,0.0025003295782756317
2016,H1,5,-86,47,0.0025003295782756317
2016,H1,6,-75,40,16.0
2016,H2,7,-84,43,14.0
2016,H2,7,-82,39,21.05
2016,H2,9,-123,47,4.2
2016,H2,9,-118,46,4.5
2016,H2,9,-118,47,6.71
2016,H2,11,-76,39,3.98
2016,H2,11,-76,40,3.98
2016,H2,11,-75,40,3.98
2016,H2,12,-82,39,14.0
2017,H1,1,-75,40,420.0
2017,H1,5,-85,45,0.0025003295782756317
2017,H1,5,-85,46,0.5512501647891379
2017,H1,5,-84,42,3.5
2017,H1,5,-84,43,2.88
2017,H1,5,-83,42,1.525
2017,H1,5,-83,45,0.0025003295782756317
2017,H1,6,-85,44,1.3
2017,H1,6,-75,40,9.8
2017,H2,7,-88,30,2.005
2017,H2,7,-85,46,1.3
2017,H2,7,-83,42,1.5
2017,H2,8,-87,43,12.0
2017,H2,8,-83,42,108.0
2017,H2,8,-71,41,71.72
2017,H2,9,-85,46,1.3
2017,H2,9,-83,42,1.65
2017,H2,9,-75,40,9.8
2017,H2,10,-88,30,1.9849999999999999
2017,H2,11,-85,46,0.85
2017,H2,11,-83,42,2.7
2018,H1,2,-83,42,4.449999999999999
2018,H1,5,-89,42,53.85
2018,H1,5,-89,43,37.635
2018,H1,5,-88,42,419.6525
2018,H1,5,-88,43,27.795
2018,H1,5,-87,43,69.3
2018,H1,5,-86,42,23.3
2018,H1,5,-85,42,35.8
2018,H1,5,-85,44,8.92
2018,H1,5,-84,42,159.0
2018,H1,5,-84,43,42.1
2018,H1,5,-84,44,41.1
2018,H1,5,-83,42,92.14142135623732
2018,H1,6,-91,46,1.8567500000000001
2018,H1,6,-88,41,55.56
2018,H1,6,-87,43,7.225
2018,H1,6,-86,42,2.56
2018,H1,6,-85,41,1.2
2018,H1,6,-85,42,2.2525
2018,H1,6,-85,44,0.91
2018,H1,6,-84,41,30.7125
2018,H1,6,-84,42,8.862499999999999
2018,H1,6,-84,43,4.61
2018,H1,6,-84,44,4.15
2018,H1,6,-83,42,12.5
2018,H1,6,-82,41,114.0
2018,H1,6,-79,34,12.27840228444355
2018,H1,6,-79,42,22.965
2018,H1,6,-78,43,7.0525
2018,H1,6,-77,43,19.824999999999996
2018,H1,6,-76,44,14.162500000000001
2018,H1,6,-75,40,7.0
2018,H2,7,-105,38,10.844999999999999
2018,H2,7,-86,42,0.91
2018,H2,7,-86,43,1.3
2018,H2,7,-84,41,19.877499999999998
2018,H2,7,-84,42,7.1
2018,H2,7,-82,41,9.81
2018,H2,7,-71,41,62.47
2018,H2,8,-105,38,27.67
2018,H2,8,-86,41,0.775
2018,H2,8,-86,42,7.800000000000001
2018,H2,8,-86,43,6.85
2018,H2,8,-85,39,18.0
2018,H2,8,-85,41,2.5
2018,H2,8,-85,42,0.775
2018,H2,8,-84,41,1.18
2018,H2,8,-84,42,10.0
2018,H2,8,-84,43,6.3
2018,H2,9,-105,38,15.915000000000001
2018,H2,9,-93,46,5.5995
2018,H2,9,-88,41,29.67
2018,H2,9,-88,44,8.469999999999999
2018,H2,9,-87,41,2.0
2018,H2,9,-87,42,4.05
2018,H2,9,-86,41,2.7
2018,H2,9,-86,42,1.9
2018,H2,9,-86,43,7.8
2018,H2,9,-84,42,39.5
2018,H2,9,-79,34,7.9
2018,H2,10,-105,38,18.74
2018,H2,10,-84,41,0.95
2018,H2,10,-84,42,1.8
2018,H2,10,-84,43,8.5
2018,H2,10,-79,34,16.4
2018,H2,10,-71,41,86.255
2018,H2,11,-105,38,22.59
2018,H2,11,-79,34,9.025
2018,H2,12,-105,38,11.969999999999999
2018,H2,12,-86,42,44.0
2018,H2,12,-85,42,1.8
2018,H2,12,-79,34,11.7
2019,H1,1,-116,36,16.4
2019,H1,1,-115,36,36.1
2019,H1,1,-105,38,8.09
2019,H1,1,-79,34,11.100000000000001
2019,H1,2,-105,38,9.15
2019,H1,2,-86,42,0.47
2019,H1,2,-79,34,10.32
2019,H1,2,-71,41,71.2
2019,H1,3,-105,38,8.9
2019,H1,3,-96,29,177.8737402378025
2019,H1,3,-95,29,47.9882459558807
2019,H1,3,-82,29,0.6799999999999999
2019,H1,3,-79,34,9.594999999999999
2019,H1,4,-120,39,17.4
2019,H1,4,-105,38,9.66
2019,H1,4,-96,29,91.10926119375671
2019,H1,4,-95,29,125.481397193436
2019,H1,4,-84,42,3.0
2019,H1,4,-79,34,11.1
2019,H1,4,-71,41,23.97
2019,H1,5,-105,38,10.475
2019,H1,5,-91,46,0.52
2019,H1,5,-90,46,0.525
2019,H1,5,-88,42,85.0
2019,H1,5,-88,45,0.52
2019,H1,5,-88,46,0.52
2019,H1,5,-87,41,0.53
2019,H1,5,-87,42,1.1
2019,H1,5,-87,44,0.5449999999999999
2019,H1,5,-87,45,0.65
2019,H1,5,-86,42,0.7
2019,H1,5,-86,43,0.56
2019,H1,5,-86,44,2.4000000000000004
2019,H1,5,-86,46,0.52
2019,H1,5,-85,41,0.81
2019,H1,5,-85,42,0.535
2019,H1,5,-85,43,0.985
2019,H1,5,-85,44,0.51
2019,H1,5,-85,45,0.53
2019,H1,5,-85,46,0.625
2019,H1,5,-84,42,1.25
2019,H1,5,-84,43,1.4
2019,H1,5,-84,44,0.525
2019,H1,5,-84,45,0.525
2019,H1,5,-83,42,87.6
2019,H1,5,-83,43,31.0
2019,H1,5,-79,34,14.55
2019,H1,6,-105,38,12.5
2019,H1,6,-96,29,10.990909865917551
2019,H1,6,-95,29,14.828296073698
2019,H1,6,-88,42,280.0
2019,H1,6,-87,42,2.2875
2019,H1,6,-87,43,2.75
2019,H1,6,-86,42,1.5
2019,H1,6,-86,43,1.7
2019,H1,6,-85,42,1.7
2019,H1,6,-83,41,2.33
2019,H1,6,-82,29,0.8214999999999999
2019,H1,6,-80,35,9.4506074725
2019,H1,6,-80,36,9.375475362
2019,H1,6,-80,42,1.892
2019,H1,6,-79,34,15.899999999999999
2019,H2,7,-115,36,9.3
2019,H2,7,-96,29,4.6687392150468
2019,H2,7,-95,29,2.73486187480543
2019,H2,7,-94,41,9.4
2019,H2,7,-92,41,3.775
2019,H2,7,-91,46,0.525
2019,H2,7,-90,46,0.5800000000000001
2019,H2,7,-88,45,0.475
2019,H2,7,-88,46,0.82
2019,H2,7,-87,41,0.43
2019,H2,7,-87,42,0.44
2019,H2,7,-87,44,0.85
2019,H2,7,-87,45,0.75
2019,H2,7,-86,42,0.71
2019,H2,7,-86,43,0.46
2019,H2,7,-86,44,1.85
2019,H2,7,-86,46,1.3
2019,H2,7,-85,41,0.56
2019,H2,7,-85,42,0.475
2019,H2,7,-85,43,0.44
2019,H2,7,-85,44,0.5
2019,H2,7,-85,45,0.44
2019,H2,7,-85,46,0.615
2019,H2,7,-84,42,1.225
2019,H2,7,-84,43,1.45
2019,H2,7,-84,44,1.125
2019,H2,7,-84,45,0.435
2019,H2,7,-83,42,6.65
2019,H2,7,-83,43,29.0
2019,H2,7,-80,35,15.837132315
2019,H2,7,-80,36,11.38971595
2019,H2,7,-79,34,19.65
2019,H2,7,-71,41,0.5800000000000001
2019,H2,8,-123,37,317.0
2019,H2,8,-96,29,5.21624207646728
2019,H2,8,-96,41,3.5
2019,H2,8,-95,29,4.39507830069012
2019,H2,8,-92,41,10.0
2019,H2,8,-85,42,6.6
2019,H2,8,-84,42,0.96
2019,H2,8,-82,29,0.706
2019,H2,8,-80,35,9.0255149425
2019,H2,8,-80,36,12.65521137
2019,H2,8,-79,34,17.049999999999997
2019,H2,8,-74,40,20.0
2019,H2,8,-74,41,29.5
2019,H2,9,-91,46,0.51
2019,H2,9,-90,46,0.4925
2019,H2,9,-88,45,0.495
2019,H2,9,-88,46,0.49
2019,H2,9,-87,41,0.51
2019,H2,9,-87,42,0.52
2019,H2,9,-87,44,0.5349999999999999
2019,H2,9,-87,45,0.5
2019,H2,9,-86,42,0.8700000000000001
2019,H2,9,-86,43,0.78
2019,H2,9,-86,44,2.0
2019,H2,9,-86,46,0.49
2019,H2,9,-85,41,0.91
2019,H2,9,-85,42,0.515
2019,H2,9,-85,43,0.775
2019,H2,9,-85,44,0.58
2019,H2,9,-85,45,0.56
2019,H2,9,-85,46,0.57
2019,H2,9,-84,41,2.4
2019,H2,9,-84,42,2.4
2019,H2,9,-84,43,2.05
2019,H2,9,-84,44,0.58
2019,H2,9,-84,45,0.7525
2019,H2,9,-83,42,1.3
2019,H2,9,-83,43,30.5
2019,H2,9,-82,29,0.9844999999999999
2019,H2,9,-81,39,1.0617317997711448
2019,H2,9,-81,40,2.6
2019,H2,9,-81,41,2.4
2019,H2,9,-81,42,1.425
2019,H2,9,-80,35,12.149397347499999
2019,H2,9,-80,36,15.376872550000002
2019,H2,9,-80,39,1.21270904563608
2019,H2,9,-80,40,1.1389464825031566
2019,H2,9,-80,41,5.3
2019,H2,9,-80,42,1.4
2019,H2,9,-79,34,15.4
2019,H2,9,-79,39,0.5741707063234766
2019,H2,9,-79,40,1.9132393757219701
2019,H2,9,-79,41,1.5305446154357627
2019,H2,9,-78,39,0.5564930367938129
2019,H2,9,-78,40,2.25
2019,H2,9,-78,41,0.9444076836320746
2019,H2,9,-77,39,1.1
2019,H2,9,-77,40,1.95
2019,H2,9,-77,41,0.8497109844909736
2019,H2,9,-76,39,2.0
2019,H2,9,-76,40,3.2
2019,H2,9,-76,41,1.1
2019,H2,9,-75,40,12.55
2019,H2,9,-75,41,0.7382393757219701
2019,H2,9,-74,40,11.0
2019,H2,10,-85,43,1.5750000000000002
2019,H2,10,-84,43,2.225
2019,H2,10,-80,35,12.30909776
2019,H2,10,-80,36,16.824392359999997
2019,H2,10,-79,34,15.2
2019,H2,10,-74,40,9.7
2019,H2,10,-74,41,10.0
2019,H2,11,-92,42,5.5
2019,H2,11,-91,46,0.52
2019,H2,11,-90,46,0.525
2019,H2,11,-88,45,0.6225
2019,H2,11,-88,46,0.51
2019,H2,11,-87,41,0.48
2019,H2,11,-87,42,0.49
2019,H2,11,-87,44,0.48
2019,H2,11,-87,45,0.675
2019,H2,11,-86,42,0.49
2019,H2,11,-86,43,0.5
2019,H2,11,-86,44,0.51
2019,H2,11,-86,46,0.49
2019,H2,11,-85,41,0.49
2019,H2,11,-85,42,0.5574999999999999
2019,H2,11,-85,43,0.6375
2019,H2,11,-85,44,0.51
2019,H2,11,-85,45,0.5
2019,H2,11,-85,46,0.5349999999999999
2019,H2,11,-84,42,1.675
2019,H2,11,-84,43,2.7
2019,H2,11,-84,44,0.49
2019,H2,11,-84,45,0.49
2019,H2,11,-83,38,1.6
2019,H2,11,-83,42,1.5
2019,H2,11,-83,43,4.6
2019,H2,11,-82,38,1.6
2019,H2,11,-82,39,3.4
2019,H2,11,-81,39,1.2
2019,H2,11,-80,35,7.455758802
2019,H2,11,-80,36,9.20184257
2019,H2,11,-79,34,15.0
2019,H2,12,-83,43,6.3999999999999995
2019,H2,12,-80,35,8.232456132
2019,H2,12,-80,36,6.051882475999999
2019,H2,12,-79,34,11.0
2020,H1,1,-120,34,0.054871486220076086
2020,H1,1,-80,35,10.965715521500002
2020,H1,1,-80,36,8.64021185
2020,H1,1,-79,34,12.2
2020,H1,2,-84,44,306.5
2020,H1,2,-83,43,59.0
2020,H1,2,-80,35,12.71309945525
2020,H1,2,-80,36,6.8606537535
2020,H1,2,-79,34,8.555
2020,H1,2,-76,39,2.9
2020,H1,2,-76,40,3.9
2020,H1,2,-75,39,3.25
2020,H1,2,-75,40,3.4
2020,H1,2,-75,41,3.25
2020,H1,3,-86,41,4.1
2020,H1,3,-82,29,0.616
2020,H1,3,-80,35,10.27129166775
2020,H1,3,-80,36,6.914979167
2020,H1,3,-79,34,9.48
2020,H1,3,-76,39,3.1
2020,H1,3,-75,39,3.1
2020,H1,3,-75,40,4.25
2020,H1,4,-80,35,8.8272916685
2020,H1,4,-80,36,14.54951041925
2020,H1,4,-79,34,15.2
2020,H1,5,-90,46,0.53
2020,H1,5,-88,45,0.87
2020,H1,5,-87,42,1.5
2020,H1,5,-87,43,0.83
2020,H1,5,-87,44,0.575
2020,H1,5,-86,42,1.1
2020,H1,5,-86,43,2.4
2020,H1,5,-86,44,0.515
2020,H1,5,-85,41,1.15
2020,H1,5,-85,42,0.72
2020,H1,5,-85,43,1.9500000000000002
2020,H1,5,-85,45,0.8175
2020,H1,5,-84,41,1.55
2020,H1,5,-84,42,8.4
2020,H1,5,-84,43,2.3
2020,H1,5,-84,44,2.725
2020,H1,5,-84,45,0.94
2020,H1,5,-83,42,7.1
2020,H1,5,-83,43,142.35
2020,H1,5,-80,35,14.6570416685
2020,H1,5,-80,36,6.803947917
2020,H1,5,-79,34,12.4
2020,H1,6,-125,40,1.92
2020,H1,6,-122,36,0.6505382386916237
2020,H1,6,-87,32,18.83
2020,H1,6,-87,33,20.36
2020,H1,6,-87,42,4.1
2020,H1,6,-87,43,0.44
2020,H1,6,-87,44,0.53
2020,H1,6,-86,32,0.6293250352560272
2020,H1,6,-86,33,0.6293250352560272
2020,H1,6,-86,34,15.775
2020,H1,6,-86,43,0.6775
2020,H1,6,-85,42,1.44
2020,H1,6,-84,42,2.9299999999999997
2020,H1,6,-80,35,11.193770835
2020,H1,6,-80,36,7.759791667
2020,H1,6,-79,34,11.3
2020,H1,6,-76,39,6.0
2020,H1,6,-76,40,5.9
2020,H1,6,-75,39,4.8
2020,H1,6,-75,40,8.75
2020,H1,6,-75,41,3.7
2020,H1,6,-74,40,7.7
2020,H2,7,-123,38,350.0
2020,H2,7,-90,46,0.46
2020,H2,7,-89,42,10.950000000000001
2020,H2,7,-89,46,0.49
2020,H2,7,-88,31,11.32
2020,H2,7,-88,32,0.6293250352560272
2020,H2,7,-88,45,0.9500000000000001
2020,H2,7,-88,46,0.93
2020,H2,7,-87,32,12.04
2020,H2,7,-87,33,0.6293250352560272
2020,H2,7,-87,42,0.5700000000000001
2020,H2,7,-87,46,0.72
2020,H2,7,-86,30,0.6293250352560272
2020,H2,7,-86,31,0.6293250352560272
2020,H2,7,-86,32,0.6293250352560272
2020,H2,7,-86,42,1.47
2020,H2,7,-86,43,0.81
2020,H2,7,-86,44,0.5125
2020,H2,7,-86,46,1.2650000000000001
2020,H2,7,-85,32,0.6293250352560272
2020,H2,7,-85,41,0.6
2020,H2,7,-85,42,0.61
2020,H2,7,-85,43,1.5
2020,H2,7,-85,45,0.5725
2020,H2,7,-84,41,1.5
2020,H2,7,-84,42,3.58
2020,H2,7,-84,43,2.45
2020,H2,7,-84,44,0.725
2020,H2,7,-84,45,0.73
2020,H2,7,-83,42,7.6
2020,H2,7,-83,43,150.9
2020,H2,7,-80,35,15.287052085
2020,H2,7,-80,36,12.245124999999998
2020,H2,7,-79,34,14.8
2020,H2,8,-107,31,3.7
2020,H2,8,-107,33,2.9
2020,H2,8,-105,32,1.9500000000000002
2020,H2,8,-104,31,1.5
2020,H2,8,-89,30,0.6293250352560272
2020,H2,8,-89,31,0.6293250352560272
2020,H2,8,-89,32,0.6293250352560272
2020,H2,8,-89,33,0.6293250352560272
2020,H2,8,-88,30,0.6293250352560272
2020,H2,8,-88,31,0.6293250352560272
2020,H2,8,-88,32,0.6293250352560272
2020,H2,8,-88,33,0.6293250352560272
2020,H2,8,-88,34,8.23
2020,H2,8,-87,31,0.6293250352560272
2020,H2,8,-87,34,0.6293250352560272
2020,H2,8,-87,43,6.26
2020,H2,8,-86,30,0.6293250352560272
2020,H2,8,-86,31,0.6293250352560272
2020,H2,8,-86,34,0.6293250352560272
2020,H2,8,-86,35,0.6293250352560272
2020,H2,8,-86,43,1.03
2020,H2,8,-84,42,8.6325
2020,H2,8,-83,42,34.9
2020,H2,8,-83,43,4.075
2020,H2,8,-79,34,12.45
2020,H2,8,-76,39,7.5
2020,H2,8,-76,40,4.4
2020,H2,8,-75,39,3.2
2020,H2,8,-75,40,4.9
2020,H2,8,-75,41,2.45
2020,H2,8,-74,42,2.2775
2020,H2,8,-73,42,1.1825
2020,H2,8,-72,41,6.905
2020,H2,8,-72,42,8.385000000000002
2020,H2,8,-71,41,3.09
2020,H2,9,-109,36,1.5
2020,H2,9,-107,31,2.0
2020,H2,9,-107,34,2.6
2020,H2,9,-105,35,0.9750000000000001
2020,H2,9,-90,46,0.45
2020,H2,9,-89,46,0.49
2020,H2,9,-88,45,0.575
2020,H2,9,-88,46,0.68
2020,H2,9,-87,42,0.98
2020,H2,9,-87,44,0.72
2020,H2,9,-87,46,0.67
2020,H2,9,-86,42,0.605
2020,H2,9,-86,43,0.8150000000000001
2020,H2,9,-86,44,0.5625
2020,H2,9,-86,46,1.21
2020,H2,9,-85,41,0.6950000000000001
2020,H2,9,-85,42,1.0350000000000001
2020,H2,9,-85,43,1.16
2020,H2,9,-85,45,1.03
2020,H2,9,-84,41,1.1949999999999998
2020,H2,9,-84,42,1.04
2020,H2,9,-84,43,3.125
2020,H2,9,-84,44,1.75
2020,H2,9,-84,45,1.0
2020,H2,9,-83,38,1.6
2020,H2,9,-83,42,5.6
2020,H2,9,-83,43,20.465
2020,H2,9,-79,34,13.0
2020,H2,9,-76,39,4.2
2020,H2,9,-76,40,3.6
2020,H2,9,-75,39,2.8
2020,H2,9,-75,40,6.3
2020,H2,9,-75,41,2.25
2020,H2,9,-74,40,4.5
2020,H2,9,-74,42,2.275
2020,H2,9,-73,42,1.22
2020,H2,9,-72,41,7.24
2020,H2,9,-72,42,7.5425
2020,H2,9,-71,41,8.88625
2020,H2,9,-71,42,7.165
2020,H2,10,-116,36,5.7
2020,H2,10,-115,36,1.2
2020,H2,10,-107,31,3.8
2020,H2,10,-105,32,1.4
2020,H2,10,-84,42,3.8
2020,H2,10,-81,40,4.1
2020,H2,10,-81,41,4.3
2020,H2,10,-79,34,11.55
2020,H2,10,-77,40,6.2
2020,H2,10,-76,40,7.9
2020,H2,10,-75,40,13.2
2020,H2,10,-74,42,1.81
2020,H2,10,-73,42,1.28
2020,H2,10,-72,41,6.3325
2020,H2,10,-72,42,6.275
2020,H2,10,-71,41,3.0300000000000002
2020,H2,10,-71,42,11.2
2020,H2,11,-119,33,1600.0
2020,H2,11,-107,31,5.45
2020,H2,11,-90,46,0.47
2020,H2,11,-89,46,0.51
2020,H2,11,-88,45,0.7949999999999999
2020,H2,11,-88,46,1.0525000000000002
2020,H2,11,-87,42,0.8325
2020,H2,11,-87,43,0.52
2020,H2,11,-87,44,0.51
2020,H2,11,-87,46,0.495
2020,H2,11,-86,42,0.45
2020,H2,11,-86,43,0.51
2020,H2,11,-86,44,0.51
2020,H2,11,-86,46,0.51
2020,H2,11,-85,41,1.0550000000000002
2020,H2,11,-85,42,0.5449999999999999
2020,H2,11,-85,43,0.475
2020,H2,11,-85,45,0.5
2020,H2,11,-84,41,0.645
2020,H2,11,-84,42,0.96
2020,H2,11,-84,43,1.9
2020,H2,11,-84,44,0.49
2020,H2,11,-84,45,0.51
